1	15.2002
2	13.921
3	13.0095
4	12.4453
5	12.1721
6	11.6621
7	11.1188
8	10.8821
9	10.7102
10	10.441
11	10.0821
12	9.91143
13	9.77244
14	9.67313
15	9.44223
16	8.84257
17	8.42891
18	8.32602
19	8.19596
20	8.16388
21	8.24588
22	8.1103
23	8.18802
24	7.96711
25	7.9744
26	7.9255
27	7.83435
28	7.7944
29	7.7645
30	7.75357
31	7.73606
32	7.64366
33	7.5458
34	7.53398
35	7.53193
36	7.59243
37	7.47433
38	7.34947
39	7.18872
40	7.10283
41	7.04384
42	6.97312
43	6.95563
44	6.90638
45	6.82806
46	6.80117
47	6.80117
48	6.80117
49	6.79167
50	6.66541
51	6.46417
52	6.35403
53	6.42265
54	6.54217
55	6.46738
56	6.38963
57	6.41812
58	6.48315
59	6.44424
60	6.39862
61	6.35383
62	6.29867
63	6.29621
64	6.29621
65	6.29543
66	6.27866
67	6.25802
68	6.2304
69	6.15035
70	6.07835
71	5.99263
72	5.90272
73	5.89195
74	5.89195
75	5.89195
76	5.89195
77	5.89195
78	5.89195
79	5.89195
80	5.89195
81	5.89195
82	5.89195
83	5.89195
84	5.89195
85	5.89195
86	5.89078
87	5.87091
88	5.84169
89	5.83328
90	5.83049
91	5.82791
92	5.82791
93	5.82791
94	5.8275
95	5.81883
96	5.80854
97	5.80735
98	5.80735
99	5.80735
100	5.80735
101	5.80735
102	5.80735
103	5.80735
104	5.80735
105	5.80721
106	5.87308
107	5.8041
108	5.79874
109	5.75455
110	5.7088
111	5.7088
112	5.7088
113	5.7088
114	5.7088
115	5.7088
116	5.70645
117	5.67891
118	5.62258
119	5.59614
120	5.59577
121	5.58794
122	5.57862
123	5.57745
124	5.57668
125	5.57531
126	5.57476
127	5.57476
128	5.57476
129	5.57476
130	5.57476
131	5.57476
132	5.57476
133	5.57049
134	5.50358
135	5.38313
136	5.3081
137	5.28537
138	5.28537
139	5.28537
140	5.28537
141	5.28537
142	5.28537
143	5.28537
144	5.2843
145	5.25754
146	5.19807
147	5.14881
148	5.13334
149	5.13334
150	5.13334
151	5.13334
152	5.13334
153	5.13334
154	5.13334
155	5.13334
156	5.13334
157	5.13334
158	5.13334
159	5.13334
160	5.13334
161	5.13334
162	5.13334
163	5.13334
164	5.13334
165	5.13334
166	5.13314
167	5.12817
168	5.123
169	5.123
170	5.123
171	5.123
172	5.123
173	5.123
174	5.123
175	5.123
176	5.123
177	5.123
178	5.123
179	5.123
180	5.123
181	5.123
182	5.123
183	5.123
184	5.123
185	5.123
186	5.123
187	5.12254
188	5.11172
189	5.10045
190	5.10045
191	5.10045
