0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0.00141226 0.000180808
0.0255938 0.000852928
0.174759 0.00209068
0.584394 0.00439306
1.23204 0.00635236
1.88249 0.00920561
2.35784 0.0097558
2.57228 0.00923806
2.55169 0.00886775
2.3878 0.00884705
2.17425 0.00849648
1.9563 0.00861482
1.73659 0.00841412
1.53338 0.00758564
1.3684 0.00693783
1.22404 0.00700316
1.11961 0.0061701
1.00573 0.00522987
0.930067 0.00527184
0.872765 0.00489929
0.817537 0.00456525
0.778388 0.00456181
0.737818 0.00451765
0.711649 0.00471664
0.695161 0.00407797
0.682338 0.00430287
0.680245 0.00408633
0.669908 0.00397707
0.673287 0.00366958
0.689978 0.0038011
0.712182 0.00391618
0.739272 0.00386789
0.764434 0.00384953
0.798346 0.00410718
0.831798 0.00432462
0.860926 0.00362759
0.900703 0.00360121
0.944676 0.00400413
0.982332 0.00419394
1.02451 0.00451493
1.06557 0.00441064
1.096 0.00407063
1.12573 0.00383036
1.16066 0.00402313
1.18572 0.00392578
1.19473 0.00364538
1.20439 0.00324747
1.2045 0.00354375
1.20189 0.00369793
1.18673 0.00368362
1.16585 0.00393986
1.1391 0.00402396
1.11144 0.00377874
1.08054 0.00359257
1.06228 0.00383532
1.03148 0.00362437
1.00566 0.00315117
0.982799 0.00305789
0.965522 0.00299689
0.943241 0.00293115
0.925388 0.00315611
0.913693 0.00323498
0.906121 0.00324769
0.897697 0.00289055
0.899441 0.00255407
0.896454 0.00286575
