1	12.7996		1
2	12.7996		1
3	12.4232		3
4	11.9884		4
5	11.9884		4
6	11.4315		6
7	11.2541		7
8	10.222		8
9	10.1725		9
10	9.9617		10
11	9.73837		11
12	9.67981		12
13	9.4569		13
14	8.92168		14
15	8.92168		14
16	8.91276		16
17	8.79557		17
18	8.78665		18
19	8.78665		18
20	8.6809		20
21	8.60802		21
22	8.60802		21
23	8.60802		21
24	8.60802		21
25	8.60802		21
26	8.59419		26
27	8.59419		26
28	8.49		28
29	8.49		28
30	8.49		28
31	8.3702		31
32	8.3702		31
33	8.3702		31
34	8.08691		34
35	8.08691		34
36	8.07233		36
37	8.03725		37
38	8.02267		38
39	7.92346		39
40	7.76313		40
41	7.76313		40
42	7.67786		42
43	7.67786		42
44	7.64243		44
45	7.18319		45
46	7.14777		46
47	7.03136		47
48	6.969		48
49	6.969		48
50	6.969		48
51	6.85614		51
52	6.85614		51
53	6.85614		51
54	6.85614		51
55	6.643		55
56	6.6291		56
57	6.6291		56
58	6.6291		56
59	6.49074		59
60	6.49074		59
61	6.46222		61
62	6.31106		62
63	6.31106		62
64	6.31106		62
65	6.26194		65
66	6.17353		66
67	5.98367		67
68	5.98367		67
69	5.98367		67
70	5.95515		70
71	5.85986		71
72	5.85986		71
73	5.83134		73
74	5.82748		74
75	5.76159		75
76	5.76159		75
77	5.7256		77
78	5.7256		77
79	5.7256		77
80	5.72		80
81	5.71417		81
82	5.70857		82
83	5.70857		82
84	5.70857		82
85	5.70857		82
86	5.5593		86
87	5.5593		86
88	5.54971		88
89	5.54971		88
90	5.53269		90
91	5.53269		90
92	5.53269		90
93	5.53269		90
94	5.53269		90
95	5.53269		90
96	5.53269		90
97	5.48119		97
98	5.48119		97
99	5.48119		97
100	5.48119		97
101	5.48119		97
102	5.48119		97
103	5.48119		97
104	5.48119		97
105	5.48119		97
106	5.48119		97
107	5.48119		97
108	5.48119		97
109	5.48119		97
110	5.48119		97
111	5.44132		111
112	5.44132		111
113	5.44132		111
114	5.44132		111
115	5.44132		111
116	5.44132		111
117	5.44132		111
118	5.44132		111
119	5.44132		111
120	5.44132		111
121	5.44132		111
122	5.44132		111
123	5.44132		111
124	5.44132		111
125	5.44132		111
126	5.44132		111
127	5.44132		111
128	5.44132		111
129	5.44132		111
130	5.44132		111
131	5.44132		111
132	5.44132		111
133	5.43271		133
134	5.43271		133
135	5.43271		133
136	5.43271		133
137	5.43271		133
138	5.42699		138
139	5.42699		138
140	5.42699		138
141	5.42699		138
142	5.42699		138
143	5.42699		138
144	5.42699		138
145	5.42699		138
146	5.42699		138
147	5.42699		138
148	5.42699		138
