1	15.4396
2	14.2361
3	13.1084
4	12.3585
5	11.7843
6	11.2907
7	11.123
8	10.8772
9	10.5863
10	10.2696
11	10.1516
12	10.072
13	9.99238
14	9.81416
15	9.25028
16	8.74509
17	8.70288
18	8.66751
19	8.51038
20	8.28077
21	8.56731
22	8.38898
23	8.29845
24	8.22189
25	8.05986
26	7.85339
27	7.55182
28	7.24928
29	7.13522
30	7.08132
31	7.01089
32	6.89515
33	6.8409
34	6.7865
35	6.74206
36	7.1359
37	7.05882
38	7.20758
39	7.05957
40	6.91729
41	6.69037
42	6.67397
43	6.66248
44	6.65904
45	6.79267
46	6.7696
47	6.70401
48	6.65129
49	6.64016
50	6.78678
51	6.51476
52	6.41213
53	6.41213
54	6.41199
55	6.40914
56	6.40559
57	6.40494
58	6.7375
59	6.46099
60	6.56409
61	6.40232
62	6.40116
63	6.39412
64	6.26496
65	6.08891
66	6.04906
67	6.04625
68	6.02743
69	5.99586
70	5.98343
71	6.03815
72	6.01115
73	5.99209
74	5.91588
75	5.90156
76	5.90049
77	5.88262
78	5.8578
79	5.85184
80	5.85143
81	5.84335
82	5.83306
83	5.83128
84	5.83128
85	5.83128
86	5.83128
87	5.83128
88	5.83128
89	5.83128
90	5.83128
91	5.83128
92	5.83128
93	5.83128
94	5.83128
95	5.83128
96	5.83128
97	5.82837
98	5.77118
99	5.69842
100	5.68575
101	5.68575
102	5.68575
103	5.68575
104	5.68575
105	5.68575
106	5.68536
107	5.68051
108	5.67092
109	5.66655
110	5.66655
111	5.66655
112	5.66655
113	5.66607
114	5.65559
115	5.64368
116	5.64273
117	5.64273
118	5.64273
119	5.64273
120	5.64273
121	5.64273
122	5.64273
123	5.64273
124	5.64273
125	5.64273
126	5.64273
127	5.64234
128	5.64647
129	5.64612
130	5.6448
131	5.64831
132	5.64822
133	5.64585
134	5.64902
135	5.64831
136	5.63414
137	5.62437
138	5.6232
139	5.6232
140	5.6232
141	5.6232
142	5.6232
143	5.6232
144	5.6232
145	5.6232
146	5.6232
147	5.6232
148	5.6232
149	5.6232
150	5.6232
151	5.6232
152	5.6232
153	5.6232
154	5.6232
155	5.6232
156	5.62302
157	5.61975
158	5.6152
159	5.61411
160	5.6127
161	5.58323
162	5.54795
163	5.54336
164	5.54327
165	5.54327
166	5.54327
167	5.54327
168	5.54327
169	5.54327
170	5.54316
171	5.54116
172	5.53721
173	5.53313
174	5.53072
175	5.53072
176	5.53072
177	5.53072
178	5.53072
179	5.53072
180	5.53072
181	5.53072
182	5.53072
183	5.53072
184	5.53072
185	5.53072
186	5.53072
187	5.53072
188	5.53072
189	5.53072
190	5.53072
191	5.53072
192	5.53072
193	5.53072
194	5.53072
195	5.53072
196	5.53072
197	5.53072
198	5.53072
199	5.53072
200	5.53072
201	5.53072
202	5.53072
203	5.53072
204	5.53072
205	5.53072
206	5.53072
207	5.53072
208	5.53072
209	5.53072
210	5.53072
211	5.53072
212	5.53072
213	5.53072
214	5.53072
215	5.53072
216	5.53064
217	5.52943
218	5.52751
219	5.52628
220	5.52517
221	5.52063
222	5.51424
223	5.5125
224	5.51239
225	5.51044
226	5.50758
227	5.50678
228	5.50678
229	5.50678
230	5.50678
231	5.50678
232	5.50678
233	5.50678
234	5.50616
235	5.49663
236	5.4811
237	5.4757
238	5.4757
239	5.4757
240	5.4757
241	5.4757
242	5.4757
243	5.4757
244	5.4757
245	5.4757
246	5.4756
247	5.47332
248	5.47062
249	5.47029
250	5.47029
251	5.47029
252	5.47029
253	5.47029
254	5.47029
255	5.47029
256	5.47029
257	5.47029
258	5.47029
259	5.47029
260	5.47029
261	5.47029
262	5.47029
263	5.46678
264	5.40713
265	5.3194
266	5.29443
267	5.28886
268	5.27688
269	5.22482
270	5.1743
271	5.17388
272	5.17388
273	5.17388
274	5.17388
275	5.17388
276	5.17388
277	5.17388
278	5.17388
279	5.17383
280	5.17279
281	5.17141
282	5.17114
283	5.17114
284	5.17114
285	5.17114
286	5.17114
287	5.17114
288	5.17114
289	5.17114
290	5.17114
291	5.17114
292	5.17114
293	5.17114
294	5.17114
295	5.17114
296	5.17114
297	5.17114
298	5.17114
299	5.17114
300	5.17114
301	5.17114
302	5.17114
303	5.17114
304	5.17114
305	5.17114
306	5.17114
307	5.17114
308	5.17114
309	5.17114
310	5.17114
311	5.17114
312	5.17114
313	5.17114
314	5.17114
315	5.17114
316	5.17114
317	5.17114
318	5.17114
319	5.17114
320	5.17114
321	5.17114
322	5.17114
323	5.17114
324	5.17114
325	5.17114
326	5.17114
327	5.17114
328	5.17114
329	5.17114
330	5.17114
331	5.17114
332	5.17114
333	5.17114
334	5.17114
335	5.17114
336	5.17114
337	5.17114
338	5.17114
339	5.17114
340	5.17114
341	5.17114
342	5.17114
343	5.17114
344	5.17114
345	5.17114
346	5.17114
347	5.17114
348	5.17114
349	5.17114
350	5.17114
351	5.17114
352	5.17114
353	5.17114
354	5.17114
355	5.17114
356	5.17114
357	5.17114
358	5.17114
359	5.17114
360	5.17114
361	5.17114
362	5.17114
363	5.17114
364	5.17114
365	5.17114
366	5.17114
367	5.17114
368	5.17114
369	5.17114
370	5.17114
371	5.17114
372	5.17114
373	5.17114
374	5.17114
375	5.17114
376	5.17114
377	5.17114
378	5.17114
379	5.17114
380	5.17114
381	5.17114
382	5.17114
383	5.17114
384	5.17114
385	5.17114
386	5.17114
387	5.17114
388	5.17114
389	5.17114
390	5.17114
391	5.17114
392	5.17114
393	5.17114
394	5.17114
395	5.17114
396	5.17114
397	5.17114
398	5.17114
399	5.17114
400	5.17114
401	5.17114
402	5.17114
403	5.17114
404	5.17114
405	5.17114
406	5.17114
407	5.17114
408	5.17114
409	5.17114
410	5.17114
411	5.17114
412	5.17114
413	5.17114
414	5.17114
415	5.17114
416	5.17114
417	5.17114
418	5.17114
419	5.17114
420	5.17114
421	5.17114
422	5.17114
423	5.17114
424	5.17114
425	5.17114
426	5.17114
427	5.17114
428	5.17114
429	5.17114
430	5.17114
431	5.17114
432	5.17114
433	5.17114
434	5.17114
435	5.17114
436	5.17114
437	5.17114
438	5.17114
439	5.17114
440	5.16886
441	5.1234
442	5.06639
443	5.05466
444	5.05187
445	5.05175
446	5.05175
447	5.05175
448	5.05175
449	5.05175
450	5.05175
451	5.05175
452	5.05175
453	5.05175
454	5.05175
