0.298145 0.883174 -0.238126 0.403333 1.0822 0.111209
0.208817 -0.211747 1.26651 -1.45067 0.357156 0.933288
0.43719 -0.0824869 -0.0707023 0.122479 0.426112 -0.0971228
-0.109284 -0.502949 -0.66885 1.55032 2.14295 -0.117183
-0.562691 2.78958 0.671543 0.0920258 -1.17551 -0.77419
-1.41111 1.26829 -1.54169 -0.506147 -0.614079 0.180735
-0.634281 1.38436 0.0947182 -0.399378 0.18964 -0.447856
-0.74339 -0.00946459 -0.4636 0.0793841 0.707975 1.07343
0.195155 -0.539781 1.38035 -0.391785 0.00759826 -0.495421
0.312645 -0.71644 0.544587 -1.76589 1.15417 -1.36392
0.590425 -0.975205 0.00938857 0.209225 -0.498613 -1.20201
1.19516 -0.567525 0.387611 -0.120319 -0.548738 -0.496443
-0.785041 -0.699694 -0.830244 0.498688 -0.0871241 -1.43888
0.406089 -1.2541 0.192198 0.272123 0.0481789 0.217893
0.978952 -0.356227 -0.16772 0.0550958 0.766774 0.759824
-0.612129 0.687924 0.026272 0.342725 -0.73159 0.0957679
-0.78881 -0.22645 0.903559 0.243301 -0.795322 0.236347
1.17999 0.931355 -0.507133 0.343288 -0.852748 0.897559
-0.0669622 -0.0350423 -1.01484 0.634871 -0.731793 0.447528
0.243275 -0.173385 -0.8017 2.16476 -0.624558 1.63026
0.781814 0.317369 -0.486831 2.41746 1.16608 0.883798
0.343533 -0.577511 1.26888 0.0136841 -1.33254 1.09157
-0.868916 0.615716 0.176949 0.961542 0.876193 -0.198399
0.132952 -1.67013 -0.642022 1.20758 -0.641074 0.450551
0.205241 -0.846802 -0.19579 -0.0626799 -1.78356 0.679036
-0.663052 -0.425431 -0.291477 -0.193921 -1.86764 -0.271312
-0.16687 0.24254 -2.0218 0.343975 1.31614 0.745749
-0.84596 2.51087 0.216205 -0.799334 -0.921809 2.82547
1.68421 2.16284 -0.55161 -0.0486382 0.452843 0.722794
0.0782988 -0.641968 -0.610387 -1.09291 -0.823952 -1.12156
-0.345953 -0.153643 0.346941 0.81174 0.565279 0.0990764
-0.859353 2.76087 -2.85405 -1.09812 0.605792 -0.406447
0.88819 -1.49541 -0.389968 0.438289 -0.0500749 1.21159
-0.188814 -0.0835547 0.0920307 -1.16917 2.05796 -0.0993993
-0.32298 0.0191687 0.429101 2.70802 1.69579 -0.163282
0.503069 -0.493325 -0.000949339 -0.214436 -1.64785 -0.623466
-0.31892 -1.08354 0.385807 1.21872 0.79578 0.828449
0.97958 0.365166 0.635856 -0.763887 -0.119468 0.553612
1.13112 -0.838998 -0.693714 -1.02075 2.0357 0.380684
-0.58694 -0.0729548 0.705787 1.5803 -0.464183 0.61538
-0.0847355 -0.359455 -1.20433 0.571517 0.294628 0.632768
-0.191722 0.954042 -0.709781 -1.09377 -0.181567 0.0438224
0.066952 0.0402015 0.603938 0.70966 -0.36793 -0.253777
3.34213 -0.257882 1.03409 0.0190482 0.609277 -0.187913
-0.532537 0.844586 -1.76396 -3.37601 -0.487332 0.713828
0.633644 0.2603 0.0422858 0.131965 0.204578 -0.211278
-1.46928 -0.255602 -0.572913 -0.866673 0.980529 -0.337189
1.01787 -0.109819 -0.340449 -0.065009 0.148928 0.18467
-0.00215094 0.37501 0.738962 -2.36041 -1.71211 -0.592418
-0.118069 -0.15432 -1.59532 -1.88951 -1.94236 -0.0526713
