0 1.47802 0
1 1.5092 0.0311798
2 1.52507 0.0239993
3 1.51761 0.0185384
4 1.51445 0.0147025
5 1.51925 0.0129275
6 1.51999 0.0109508
7 1.51923 0.0095142
8 1.52026 0.00845416
9 1.52201 0.00776112
10 1.51393 0.0107095
11 1.51069 0.0102981
12 1.50756 0.00997605
13 1.50505 0.0095712
14 1.49997 0.0102566
15 1.50069 0.0096215
16 1.50078 0.00903827
17 1.49794 0.00898381
18 1.49569 0.00879023
19 1.49553 0.00834064
20 1.49574 0.00793632
21 1.49275 0.0081357
22 1.49453 0.00797435
23 1.49728 0.00811399
24 1.49638 0.00783414
25 1.49937 0.00809689
26 1.50001 0.00781808
27 1.50016 0.00753516
28 1.50294 0.00778338
29 1.5039 0.00758068
30 1.50546 0.00749661
31 1.5061 0.00728663
32 1.50954 0.00785299
33 1.51035 0.00766144
34 1.51019 0.00744091
35 1.51096 0.00727155
36 1.51061 0.00708057
37 1.50869 0.0071551
38 1.50877 0.00696963
39 1.50886 0.00679383
40 1.50856 0.00663304
41 1.50885 0.00647975
42 1.50748 0.0064741
43 1.50675 0.0063673
44 1.50629 0.0062408
45 1.50614 0.00610543
46 1.50463 0.00616302
47 1.50574 0.00613466
48 1.50542 0.00601671
49 1.50447 0.0059712
50 1.50506 0.00588264
51 1.50346 0.00598636
52 1.50307 0.00588552
53 1.504 0.00585008
54 1.50311 0.00581146
55 1.50383 0.00575286
56 1.50319 0.00568719
57 1.50322 0.00558835
58 1.50248 0.00554288
59 1.50214 0.00546022
60 1.50238 0.00537511
61 1.50233 0.00528792
62 1.50256 0.00520839
63 1.50249 0.00512684
64 1.50212 0.00506079
65 1.50248 0.0049966
66 1.50204 0.00494096
67 1.50186 0.004871
68 1.50143 0.00481934
69 1.50092 0.00477745
70 1.50063 0.00471893
71 1.49987 0.00471381
72 1.50021 0.00466084
73 1.5002 0.00459743
74 1.5009 0.00459045
75 1.50151 0.00457047
76 1.50145 0.00451113
77 1.50198 0.00448404
78 1.50177 0.00443206
79 1.50167 0.00437748
80 1.50162 0.00432336
81 1.50111 0.00430015
82 1.50083 0.00425743
83 1.50184 0.00432615
84 1.50199 0.00427752
85 1.50196 0.00422759
86 1.50159 0.00419526
87 1.50139 0.0041518
88 1.50159 0.00410939
89 1.50106 0.0040979
90 1.50082 0.00405946
91 1.50052 0.00402613
92 1.50032 0.00398753
93 1.5002 0.0039468
94 1.50025 0.00390531
95 1.50038 0.00386662
96 1.49963 0.00389951
97 1.49964 0.00385953
98 1.50006 0.0038436
99 1.49973 0.00381903
