0 1.02335 0
1 1.00344 0.0199112
2 1.00239 0.0115434
3 0.998744 0.00894084
4 0.998625 0.00692655
5 1.00009 0.00584251
6 0.999769 0.00494839
7 1.00051 0.00434946
8 1.00543 0.00623443
9 1.00522 0.00558019
10 1.00451 0.00509626
11 1.00176 0.00540636
12 1.00336 0.00522479
13 1.00553 0.00529928
14 1.00354 0.005319
15 1.00242 0.00509954
16 1.0033 0.00487095
17 1.00204 0.00476364
18 1.00192 0.00450749
19 1.00249 0.00431409
20 1.00287 0.00412077
21 1.0022 0.0039858
22 1.00237 0.00381238
23 1.00188 0.0036822
24 1.00128 0.00358187
25 1.00071 0.00348849
26 0.999597 0.0035375
27 0.999942 0.00342624
28 1.00016 0.00331323
29 1.0003 0.00320385
30 1.00076 0.00313318
31 1.00012 0.00310117
32 1.0002 0.00300689
33 1.00056 0.00293901
34 0.999969 0.00291437
35 1.00041 0.00286606
36 1.00026 0.00279163
37 1.00016 0.00271876
38 1.00025 0.00264948
39 1.00038 0.00258551
40 1.00047 0.00252332
41 1.00088 0.00249755
42 1.00042 0.00248228
43 1.00047 0.00242564
44 1.00066 0.00237905
45 1.00017 0.00237782
46 0.99982 0.00235292
47 0.999513 0.00232373
48 0.998985 0.00233624
49 0.998803 0.00229632
50 0.99892 0.00225388
51 0.999528 0.00229221
52 0.999519 0.00224857
53 0.999417 0.0022089
54 0.99975 0.00219382
55 0.999785 0.00215456
56 1.00026 0.00216806
57 0.99963 0.00222008
58 0.999743 0.00218505
59 1.00031 0.00222127
60 0.999812 0.00224004
61 0.999541 0.00222027
62 0.999532 0.00218476
63 0.999384 0.00215547
64 0.999711 0.0021472
65 1.00013 0.00215529
66 1.00049 0.00215334
67 1.00027 0.00213328
68 1.00005 0.00211284
69 1.00019 0.00208717
70 1.0003 0.00206041
71 0.999702 0.0021183
72 0.999228 0.00214211
73 0.999106 0.00211649
74 0.999254 0.00209334
75 0.999199 0.00206636
76 0.998879 0.00206423
77 0.998785 0.00203978
78 0.998931 0.00201913
79 0.998916 0.00199379
80 0.999009 0.00197121
81 0.999019 0.00194705
82 0.999238 0.00193586
83 0.999062 0.00192078
84 0.998995 0.00189921
85 0.998913 0.00187879
86 0.999165 0.00187409
87 0.999037 0.00185708
88 0.999257 0.0018492
89 0.999133 0.00183273
90 0.999094 0.00181289
91 0.998916 0.00180195
92 0.998747 0.00179045
93 0.998419 0.00180148
94 0.998332 0.00178453
95 0.998261 0.00176725
96 0.998455 0.00175961
97 0.998435 0.00174168
98 0.99826 0.00173284
99 0.998265 0.00171544
