0 -0.440958 0
1 -0.435138 0.00581955
2 -0.432397 0.00433597
3 -0.438283 0.00663674
4 -0.437696 0.00517424
5 -0.439498 0.00459307
6 -0.438527 0.00400147
7 -0.439503 0.00360019
8 -0.443425 0.00504628
9 -0.441559 0.00488404
10 -0.442736 0.00457175
11 -0.43837 0.00604001
12 -0.441785 0.00652178
13 -0.440779 0.0061212
14 -0.441981 0.00582393
15 -0.438835 0.00629076
16 -0.441575 0.00651336
17 -0.441373 0.00614419
18 -0.440474 0.00588085
19 -0.438734 0.00584408
20 -0.439764 0.00565344
21 -0.439504 0.00539664
22 -0.440105 0.00519166
23 -0.442029 0.00532992
24 -0.442398 0.00512555
25 -0.44133 0.00503887
26 -0.438319 0.00570743
27 -0.433573 0.00726457
28 -0.433437 0.00701092
29 -0.432111 0.00690165
30 -0.432353 0.00667967
31 -0.433174 0.00651947
32 -0.432411 0.0063647
33 -0.431708 0.00621454
34 -0.430516 0.00615109
35 -0.430743 0.00598209
36 -0.431305 0.00584533
37 -0.430374 0.00576509
38 -0.431261 0.00568494
39 -0.431281 0.00554102
40 -0.431198 0.00540482
41 -0.432642 0.0054686
42 -0.432351 0.00534782
43 -0.433004 0.00526551
44 -0.432011 0.00524206
45 -0.43262 0.00516286
46 -0.432674 0.0050521
47 -0.433237 0.0049777
48 -0.433187 0.00487531
49 -0.43328 0.00477771
50 -0.433861 0.004719
51 -0.434251 0.0046438
52 -0.434331 0.00455604
53 -0.434026 0.00448133
54 -0.433824 0.00440371
55 -0.433696 0.00432624
56 -0.434284 0.00429009
57 -0.433847 0.00423803
58 -0.433879 0.0041657
59 -0.4341 0.00410164
60 -0.434092 0.00403385
61 -0.434124 0.00396839
62 -0.433926 0.00390994
63 -0.433389 0.00388554
64 -0.433361 0.00382541
65 -0.433237 0.00376904
66 -0.433712 0.00374271
67 -0.434249 0.00372614
68 -0.434048 0.00367726
69 -0.43398 0.00362498
70 -0.433176 0.00366285
71 -0.433643 0.00364171
72 -0.434049 0.00361435
73 -0.434676 0.00361974
74 -0.434806 0.00357353
75 -0.434355 0.00355491
76 -0.43457 0.00351504
77 -0.434772 0.00347552
78 -0.435325 0.00347562
79 -0.435162 0.00343577
80 -0.435075 0.00339419
81 -0.434075 0.0034987
82 -0.433791 0.00346789
83 -0.43399 0.00343211
84 -0.432966 0.00354264
85 -0.433254 0.00351303
86 -0.432853 0.00349552
87 -0.430234 0.00433601
88 -0.429965 0.00429544
89 -0.429803 0.00425053
90 -0.429996 0.00420799
91 -0.429629 0.00417818
92 -0.429608 0.00413307
93 -0.430061 0.00411391
94 -0.430385 0.00408323
95 -0.430986 0.00408505
96 -0.4309 0.00404365
97 -0.430994 0.00400329
98 -0.43112 0.00396466
99 -0.43132 0.00392986
