0.1                0.35             25.4158            0.478626
0.1                 0.3             25.3477            0.462937
0.1                0.25             23.5237            0.569451
0.1                 0.2             20.4732            0.549529
0.1                0.15             14.3594            0.553685
0.1                 0.1             11.7585            0.270045
0.15                 0.1             7.32813            0.130259
0.15                0.15             5.17308            0.105374
0.15                 0.2             5.14394            0.153373
0.15                0.25             7.05138            0.192515
0.15                 0.3             9.20004             0.21858
0.15                0.35             10.4519            0.184813
0.15                 0.4             10.5503            0.220554
0.15                0.45             10.6803            0.202282
0.15                 0.5             10.3741            0.177945
0.15                0.55             10.3563            0.181172
0.15                 0.6             10.3523            0.172828
0.15                0.65             10.4915            0.179327
0.15                 0.7             10.1983            0.175978
0.15                0.75              10.114            0.173676
0.15                 0.8             9.84778            0.182038
0.15                0.85             10.1108            0.171185
0.15                 0.9             9.53966            0.167949
0.15                0.95             9.44406            0.191301
0.15                   1             9.92151            0.191767
0.15                1.05             9.54993            0.185686
0.15                 1.1             9.05152            0.203092
0.15                1.15             9.82503            0.205849
0.15                 1.2             9.71587            0.186989
0.15                1.25             9.60433            0.247474
0.15                 1.3             9.88139            0.231265
0.15                1.35             9.80269            0.224835
0.15                 1.4              10.047            0.227664
0.15                1.45             10.3837            0.274569
0.15                 1.5             10.7842            0.246695
0.15                1.55             10.9886            0.233905
0.15                 1.6             11.2581            0.252388
0.15                1.65             11.6427            0.218614
0.15                 1.7             12.2632            0.262964
0.15                1.75             12.5284            0.264097
0.15                 1.8             13.7841            0.246561
0.15                1.85             14.2544            0.285049
0.15                 1.9             14.6928            0.250261
0.15                1.95              16.513            0.265481
0.15                   2             17.0799            0.253713
0.15                2.05             19.0264            0.205654
0.15                 2.1             19.8608            0.242176
0.15                2.15             21.1699             0.28422
0.15                 2.2             23.0412            0.253328
0.15                2.25             24.1623            0.246941
0.15                 2.3             26.3516            0.217545
0.15                2.35             27.8991             0.26316
0.15                 2.4             30.2758            0.240517
0.15                2.45             31.9746            0.276396
0.15                 2.5             34.8116            0.248597
0.15                2.55             37.6889            0.270479
0.15                 2.6             40.4917            0.263979
0.15                2.65             43.1909            0.276539
0.15                 2.7             46.4565            0.254907
0.15                2.75             49.7004            0.231351
0.15                 2.8             53.8734            0.267171
0.15                2.85             56.8779            0.261197
0.15                 2.9             61.3722             0.26759
0.15                2.95             65.1202            0.326473
0.15                   3              70.068            0.289721
0.2                   3              65.857            0.210017
0.2                2.95             61.3255            0.179653
0.2                 2.9              56.946             0.19182
0.2                2.85             52.9091            0.172974
0.2                 2.8             48.9408            0.148409
0.2                2.75              45.568            0.152577
0.2                 2.7             42.0046            0.140809
0.2                2.65             38.8142              0.1683
0.2                 2.6             35.7727            0.133237
0.2                2.55             32.9933            0.138188
0.2                 2.5             30.1437            0.129523
0.2                2.45             27.8992            0.151192
0.2                 2.4             25.6234            0.144153
0.2                2.35              23.521            0.153438
0.2                 2.3             21.3557            0.117984
0.2                2.25             19.9521            0.138505
0.2                 2.2             18.2848             0.12386
0.2                2.15             16.6341            0.136395
0.2                 2.1             15.1002            0.128951
0.2                2.05              13.819             0.12663
0.2                   2             12.8728            0.126561
0.2                1.95             11.4476            0.113749
0.2                 1.9             10.5455            0.141096
0.2                1.85              9.8445            0.127789
0.2                 1.8              9.0439            0.124944
0.2                1.75             8.17293            0.116901
0.2                 1.7             7.69908            0.120549
0.2                1.65             7.20243            0.116702
0.2                 1.6             6.49655             0.11936
0.2                1.55             6.08901            0.114783
0.2                 1.5             5.78959            0.131125
0.2                1.45             5.62186            0.117603
0.2                 1.4             5.43459             0.11732
0.2                1.35             5.13099            0.114185
0.2                 1.3             5.10007            0.108691
0.2                1.25             4.99074            0.115184
0.2                 1.2             4.78121           0.0877156
0.2                1.15              4.7582           0.0902917
0.2                 1.1             4.67077            0.106388
0.2                1.05             4.69737           0.0764896
0.2                   1             4.87289           0.0671226
0.2                0.95             4.93233           0.0885794
0.2                 0.9             4.99884           0.0887475
0.2                0.85             4.92007            0.087237
0.2                 0.8             5.01673           0.0928618
0.2                0.75             5.19729            0.079122
0.2                 0.7             5.28163           0.0935176
0.2                0.65             5.36403            0.079689
0.2                 0.6             5.47601           0.0860288
0.2                0.55             5.63406           0.0921507
0.2                 0.5             5.43614           0.0932922
0.2                0.45             5.24723           0.0978255
0.2                 0.4              4.9887           0.0944745
0.2                0.35             4.21786           0.0976703
0.2                 0.3             3.25653           0.0891499
0.2                0.25             2.62007            0.073083
0.2                 0.2             2.79362           0.0463494
0.2                0.15             3.66086           0.0570192
0.2                 0.1             4.77983            0.102349
0.25                 0.1             3.32707           0.0733034
0.25                0.15             2.64911           0.0463082
0.25                 0.2              2.1377           0.0339649
0.25                0.25             1.69379           0.0306305
0.25                 0.3             1.56096           0.0384348
0.25                0.35             1.72749           0.0410389
0.25                 0.4             2.13448           0.0544661
0.25                0.45             2.56476           0.0469974
0.25                 0.5             2.92756            0.053878
0.25                0.55             2.96297            0.058923
0.25                 0.6             3.14725           0.0500406
0.25                0.65             3.07185           0.0482433
0.25                 0.7             3.00982           0.0437391
0.25                0.75             2.86762            0.050587
0.25                 0.8             2.77878           0.0497638
0.25                0.85             2.77574           0.0440988
0.25                 0.9             2.70521           0.0533707
0.25                0.95             2.68087           0.0488255
0.25                   1             2.57072           0.0512175
0.25                1.05             2.61992           0.0494046
0.25                 1.1             2.53396           0.0580156
0.25                1.15             2.62054           0.0519503
0.25                 1.2             2.61407           0.0601145
0.25                1.25             2.77573           0.0558602
0.25                 1.3             2.92062           0.0666781
0.25                1.35             3.07871           0.0557352
0.25                 1.4             3.09149           0.0642531
0.25                1.45             3.44154           0.0615558
0.25                 1.5             3.72169           0.0592319
0.25                1.55             4.15019           0.0590078
0.25                 1.6             4.51701           0.0686026
0.25                1.65             5.14091           0.0720338
0.25                 1.7             5.54788           0.0693242
0.25                1.75             6.19166           0.0672608
0.25                 1.8             7.04493           0.0718693
0.25                1.85             7.72997           0.0666436
0.25                 1.9             8.58402           0.0692595
0.25                1.95             9.50515            0.076268
0.25                   2             10.8302           0.0776278
0.25                2.05             11.9094           0.0780222
0.25                 2.1             13.2023           0.0852094
0.25                2.15             14.5955           0.0821743
0.25                 2.2              16.277           0.0888999
0.25                2.25             18.1236           0.0827558
0.25                 2.3             19.4936           0.0966422
0.25                2.35             21.6042           0.0986803
0.25                 2.4             23.8661           0.0886849
0.25                2.45             26.1655            0.108959
0.25                 2.5             28.4302            0.111782
0.25                2.55             31.1194             0.12949
0.25                 2.6             33.8241            0.129024
0.25                2.65             36.8046            0.131888
0.25                 2.7             40.4083            0.124824
0.25                2.75             43.7448            0.152896
0.25                 2.8             47.0843            0.132791
0.25                2.85             51.1853            0.157774
0.25                 2.9             55.2273            0.187078
0.25                2.95             58.9701             0.19214
0.25                   3              63.945            0.187373
0.3                   3             63.8428            0.201877
0.3                2.95             59.1881            0.164906
0.3                 2.9             54.6953            0.188373
0.3                2.85             50.3292              0.1738
0.3                 2.8             46.7787            0.160321
0.3                2.75             43.0072             0.14563
0.3                 2.7             39.6385            0.129007
0.3                2.65             36.2554            0.136854
0.3                 2.6             33.2369            0.132035
0.3                2.55             30.3511             0.12494
0.3                 2.5             27.7836            0.105431
0.3                2.45             25.3067            0.105441
0.3                 2.4             23.0258           0.0975815
0.3                2.35              20.872           0.0937909
0.3                 2.3             18.8883           0.0834159
0.3                2.25             16.9657           0.0804087
0.3                 2.2             15.2389           0.0646626
0.3                2.15             13.6813           0.0809846
0.3                 2.1             12.3271           0.0616185
0.3                2.05             10.9723           0.0539525
0.3                   2             9.82068            0.051208
0.3                1.95             8.82975           0.0561412
0.3                 1.9             7.61507            0.053169
0.3                1.85             6.78001           0.0398374
0.3                 1.8             6.00574            0.049823
0.3                1.75             5.36992           0.0430398
0.3                 1.7             4.56505           0.0465214
0.3                1.65             3.97045           0.0427314
0.3                 1.6             3.53645           0.0340684
0.3                1.55             3.11039           0.0435386
0.3                 1.5             2.72574           0.0370874
0.3                1.45             2.41999           0.0336067
0.3                 1.4             2.13963           0.0342597
0.3                1.35             1.97127           0.0305257
0.3                 1.3             1.77009           0.0351304
0.3                1.25             1.63877           0.0301263
0.3                 1.2             1.51747           0.0298446
0.3                1.15              1.4636           0.0321156
0.3                 1.1             1.42911           0.0362398
0.3                1.05             1.38064           0.0302312
0.3                   1             1.42698           0.0313051
0.3                0.95             1.48189           0.0361013
0.3                 0.9             1.50683           0.0319857
0.3                0.85             1.55598           0.0315988
0.3                 0.8             1.65656           0.0291352
0.3                0.75             1.64538           0.0359261
0.3                 0.7              1.7417           0.0311275
0.3                0.65             1.69078           0.0336193
0.3                 0.6             1.57994           0.0360393
0.3                0.55             1.45778           0.0405915
0.3                 0.5             1.25572           0.0365028
0.3                0.45             1.12462           0.0273511
0.3                 0.4            0.969213            0.024266
0.3                0.35            0.924843           0.0233258
0.3                 0.3             1.03835           0.0214062
0.3                0.25             1.27721           0.0198217
0.3                 0.2             1.66465           0.0248559
0.3                0.15             2.05139           0.0357171
0.3                 0.1             2.41786           0.0394369
0.35                 0.1             1.74481           0.0293752
0.35                0.15             1.52967           0.0244061
0.35                 0.2             1.27616           0.0226019
0.35                0.25             1.03142           0.0189943
0.35                 0.3            0.795201            0.015062
0.35                0.35            0.607274           0.0138854
0.35                 0.4            0.501203           0.0160809
0.35                0.45             0.49307            0.016538
0.35                 0.5            0.507874           0.0201694
0.35                0.55            0.578577           0.0226348
0.35                 0.6            0.674502           0.0266092
0.35                0.65            0.737432           0.0217489
0.35                 0.7            0.832334           0.0209081
0.35                0.75            0.840144           0.0213171
0.35                 0.8             0.85608           0.0216506
0.35                0.85            0.812674           0.0222206
0.35                 0.9            0.786295           0.0196383
0.35                0.95            0.786546            0.017175
0.35                   1             0.72929            0.020343
0.35                1.05            0.764425           0.0218233
0.35                 1.1            0.764423           0.0217539
0.35                1.15            0.842035           0.0223244
0.35                 1.2            0.883138           0.0200298
0.35                1.25             1.00154           0.0188461
0.35                 1.3             1.16451           0.0186268
0.35                1.35             1.33934           0.0190217
0.35                 1.4             1.54273           0.0185346
0.35                1.45              1.8061           0.0213651
0.35                 1.5             2.14977           0.0231147
0.35                1.55              2.5456           0.0288959
0.35                 1.6             2.94033            0.027831
0.35                1.65             3.48023           0.0315562
0.35                 1.7             4.09933           0.0337575
0.35                1.75             4.78645           0.0354605
0.35                 1.8              5.5013           0.0322116
0.35                1.85             6.30762           0.0409122
0.35                 1.9             7.26126           0.0430062
0.35                1.95              8.3327           0.0476395
0.35                   2             9.36204           0.0518397
0.35                2.05             10.6279           0.0580962
0.35                 2.1             11.9078           0.0652027
0.35                2.15             13.4103           0.0746216
0.35                 2.2             15.1284           0.0866947
0.35                2.25              16.672           0.0776084
0.35                 2.3             18.6343           0.0931004
0.35                2.35             20.8206           0.0998046
0.35                 2.4             22.6823           0.0985953
0.35                2.45               25.04              0.1145
0.35                 2.5             27.7443             0.12939
0.35                2.55             30.3463            0.132534
0.35                 2.6             33.1713            0.121464
0.35                2.65             36.3139            0.147106
0.35                 2.7             39.3829            0.165665
0.35                2.75              43.035            0.142095
0.35                 2.8             46.5597            0.177044
0.35                2.85             50.7535            0.190971
0.35                 2.9             55.1144            0.206074
0.35                2.95             59.3257             0.21044
0.35                   3             63.4807             0.22797
0.4                   3              64.247            0.227043
0.4                2.95             58.9978            0.265779
0.4                 2.9             55.1713            0.221638
0.4                2.85             51.4157             0.20124
0.4                 2.8             46.9692            0.201682
0.4                2.75             43.4743            0.160991
0.4                 2.7             39.9761            0.152988
0.4                2.65             36.5418            0.148435
0.4                 2.6              33.705            0.151426
0.4                2.55             30.7466            0.117183
0.4                 2.5             27.6135            0.120554
0.4                2.45             25.0786            0.120593
0.4                 2.4             22.6991            0.110139
0.4                2.35             20.8134           0.0926646
0.4                 2.3             18.6194           0.0960583
0.4                2.25             16.8249            0.098888
0.4                 2.2             15.0172           0.0790853
0.4                2.15             13.4331           0.0803245
0.4                 2.1             11.8532           0.0708269
0.4                2.05             10.5435           0.0664769
0.4                   2             9.32231           0.0676266
0.4                1.95               8.075           0.0472312
0.4                 1.9             7.13097           0.0501042
0.4                1.85             6.17137           0.0389466
0.4                 1.8             5.35682           0.0378075
0.4                1.75             4.58014           0.0370884
0.4                 1.7             3.88739           0.0301213
0.4                1.65             3.29959           0.0269217
0.4                 1.6             2.77667           0.0242555
0.4                1.55             2.29497            0.019918
0.4                 1.5             1.89325           0.0167368
0.4                1.45             1.58502           0.0151924
0.4                 1.4             1.26013           0.0158325
0.4                1.35             1.01155           0.0117891
0.4                 1.3            0.822226           0.0110394
0.4                1.25            0.655441           0.0101109
0.4                 1.2            0.546561           0.0107371
0.4                1.15            0.467296           0.0116269
0.4                 1.1            0.361768           0.0130456
0.4                1.05            0.358084           0.0122262
0.4                   1            0.313139           0.0138544
0.4                0.95            0.304273            0.014461
0.4                 0.9            0.302323           0.0146722
0.4                0.85            0.293271           0.0145774
0.4                 0.8            0.299565           0.0151452
0.4                0.75            0.292152           0.0152358
0.4                 0.7            0.213499           0.0172855
0.4                0.65             0.19216           0.0138064
0.4                 0.6            0.168106           0.0147284
0.4                0.55            0.138175           0.0126604
0.4                 0.5            0.153762           0.0109387
0.4                0.45             0.22182           0.0105631
0.4                 0.4            0.320168          0.00968339
0.4                0.35            0.453007           0.0104256
0.4                 0.3            0.646903           0.0134178
0.4                0.25            0.816624           0.0134171
0.4                 0.2            0.984968           0.0187744
0.4                0.15             1.15538           0.0223597
0.4                 0.1             1.24521           0.0236389
0.45                 0.1            0.962384           0.0158484
0.45                0.15            0.878979           0.0177018
0.45                 0.2            0.741275           0.0177391
0.45                0.25            0.603103           0.0132578
0.45                 0.3            0.483611           0.0122614
0.45                0.35            0.338403          0.00982071
0.45                 0.4             0.20907          0.00783942
0.45                0.45            0.112129          0.00739067
0.45                 0.5          0.00994184          0.00780263
0.45                0.55          -0.0466161          0.00826528
0.45                 0.6          -0.0971553          0.00838499
0.45                0.65          -0.0848887           0.0093371
0.45                 0.7           -0.117267          0.00984711
0.45                0.75          -0.0934442          0.00987258
0.45                 0.8          -0.0741981           0.0101176
0.45                0.85          -0.0669359           0.0101122
0.45                 0.9          -0.0515308          0.00945564
0.45                0.95          0.00434934          0.00947965
0.45                   1           0.0497871          0.00824406
0.45                1.05           0.0925207          0.00889024
0.45                 1.1            0.144277           0.0084236
0.45                1.15            0.233954          0.00760505
0.45                 1.2            0.355587          0.00687805
0.45                1.25            0.491574          0.00699318
0.45                 1.3            0.660186          0.00830085
0.45                1.35             0.88662           0.0116958
0.45                 1.4             1.14104           0.0137784
0.45                1.45             1.43722           0.0190354
0.45                 1.5             1.84284           0.0176716
0.45                1.55             2.25496           0.0229989
0.45                 1.6             2.70149           0.0224348
0.45                1.65             3.26946            0.029481
0.45                 1.7             3.88223           0.0365458
0.45                1.75             4.57518           0.0370134
0.45                 1.8              5.3017           0.0431217
0.45                1.85             6.26619           0.0412939
0.45                 1.9              7.2663           0.0485612
0.45                1.95             8.26668           0.0641713
0.45                   2              9.5545           0.0590728
0.45                2.05             10.7575           0.0756633
0.45                 2.1             12.1858           0.0701057
0.45                2.15             13.6463           0.0857286
0.45                 2.2             15.4642           0.0918998
0.45                2.25             16.8866           0.0991392
0.45                 2.3             19.0041            0.109172
0.45                2.35             21.0149            0.117551
0.45                 2.4             23.2729            0.117527
0.45                2.45              25.628            0.141426
0.45                 2.5             28.2931            0.141543
0.45                2.55             31.0377            0.145043
0.45                 2.6             34.0072            0.160128
0.45                2.65             37.1415            0.170169
0.45                 2.7             40.4144            0.164147
0.45                2.75             44.0474            0.177962
0.45                 2.8             47.6366             0.21109
0.45                2.85             51.2997            0.196768
0.45                 2.9              56.112            0.226552
0.45                2.95             60.4676            0.244199
0.45                   3             64.9518            0.258985
0.5                   3             66.0297            0.295096
0.5                2.95             61.4018            0.285333
0.5                 2.9             56.6123            0.248471
0.5                2.85             52.3246            0.229724
0.5                 2.8             48.5062            0.210179
0.5                2.75             44.5784            0.200927
0.5                 2.7             41.1671            0.209408
0.5                2.65             37.8072            0.199897
0.5                 2.6             34.7388            0.174918
0.5                2.55             31.4576            0.162932
0.5                 2.5             28.7645            0.154492
0.5                2.45             26.1334            0.143207
0.5                 2.4             23.9785            0.131148
0.5                2.35             21.5947            0.123335
0.5                 2.3             19.2782             0.10928
0.5                2.25             17.6045            0.114295
0.5                 2.2             15.4927           0.0835283
0.5                2.15             13.8747           0.0880905
0.5                 2.1             12.3461           0.0785066
0.5                2.05             11.1134            0.079833
0.5                   2             9.74001           0.0667149
0.5                1.95             8.56859           0.0626504
0.5                 1.9              7.4534           0.0556008
0.5                1.85             6.46206           0.0484358
0.5                 1.8              5.5372            0.047478
0.5                1.75             4.76416           0.0430013
0.5                 1.7             4.05467           0.0378272
0.5                1.65             3.40262           0.0335133
0.5                 1.6             2.77878           0.0315728
0.5                1.55             2.29567           0.0260923
0.5                 1.5             1.84378           0.0204517
0.5                1.45              1.4571           0.0191595
0.5                 1.4              1.1494           0.0142767
0.5                1.35            0.846944            0.013052
0.5                 1.3            0.625471           0.0106368
0.5                1.25            0.413063          0.00715648
0.5                 1.2            0.253085          0.00561225
0.5                1.15            0.121334           0.0050986
0.5                 1.1          0.00880538          0.00486379
0.5                1.05           -0.079139          0.00464606
0.5                   1           -0.141435          0.00557662
0.5                0.95           -0.204708          0.00584484
0.5                 0.9           -0.242272           0.0064134
0.5                0.85           -0.280959          0.00733552
0.5                 0.8           -0.292861          0.00642128
0.5                0.75           -0.302344          0.00692425
0.5                 0.7           -0.292538          0.00583376
0.5                0.65           -0.269746          0.00575415
0.5                 0.6           -0.218931           0.0058392
0.5                0.55           -0.158509          0.00587727
0.5                 0.5          -0.0735288          0.00600839
0.5                0.45           0.0222279          0.00729012
0.5                 0.4            0.125191          0.00761492
0.5                0.35            0.226689          0.00863423
0.5                 0.3            0.350786           0.0104674
0.5                0.25            0.467482           0.0108125
0.5                 0.2            0.572221           0.0123425
0.5                0.15            0.644801           0.0140085
0.5                 0.1            0.702064           0.0146827
0.55                 0.1             0.47234           0.0123638
0.55                0.15             0.44673           0.0118538
0.55                 0.2            0.379369           0.0106172
0.55                0.25            0.328342           0.0102259
0.55                 0.3            0.222432          0.00986952
0.55                0.35            0.129464          0.00787452
0.55                 0.4           0.0592898          0.00779583
0.55                0.45          -0.0443711          0.00627086
0.55                 0.5            -0.13438          0.00579449
0.55                0.55           -0.210762           0.0047227
0.55                 0.6           -0.274507          0.00445532
0.55                0.65           -0.341644          0.00404272
0.55                 0.7           -0.376924          0.00416148
0.55                0.75           -0.396713          0.00348621
0.55                 0.8            -0.40659          0.00400442
0.55                0.85           -0.384363          0.00364031
0.55                 0.9           -0.361943          0.00374745
0.55                0.95           -0.312324           0.0037806
0.55                   1           -0.256184          0.00349065
0.55                1.05           -0.161938           0.0043821
0.55                 1.1          -0.0538969          0.00488028
0.55                1.15           0.0725453           0.0061613
0.55                 1.2            0.239017           0.0085378
0.55                1.25            0.416505           0.0102661
0.55                 1.3            0.660109           0.0126887
0.55                1.35            0.915995           0.0134351
0.55                 1.4             1.20289           0.0199925
0.55                1.45             1.59872           0.0234071
0.55                 1.5             1.99365             0.02662
0.55                1.55             2.38629           0.0308702
0.55                 1.6              2.9205           0.0332563
0.55                1.65             3.56688            0.038466
0.55                 1.7             4.28519           0.0387935
0.55                1.75             5.06583           0.0517639
0.55                 1.8             5.81524           0.0493061
0.55                1.85             6.71966           0.0595406
0.55                 1.9             7.77911           0.0673505
0.55                1.95             8.88842           0.0704649
0.55                   2             10.1484           0.0695419
0.55                2.05             11.4783           0.0871504
0.55                 2.1             12.9309           0.0966884
0.55                2.15             14.3057            0.109605
0.55                 2.2             16.2131           0.0988909
0.55                2.25             18.0527             0.11982
0.55                 2.3             20.0262            0.124126
0.55                2.35             22.1781            0.136362
0.55                 2.4             24.6204            0.134709
0.55                2.45             26.9032            0.158322
0.55                 2.5             29.3674            0.136097
0.55                2.55             32.7396            0.167537
0.55                 2.6             35.4368            0.174222
0.55                2.65             38.6283             0.19989
0.55                 2.7              42.066            0.206675
0.55                2.75             45.6952             0.20636
0.55                 2.8             49.5404             0.22476
0.55                2.85             53.6339            0.235683
0.55                 2.9             57.9591            0.265103
0.55                2.95             62.1509            0.278763
0.55                   3             67.1407              0.2914
0.6                   3             68.8103            0.295262
0.6                2.95             63.3748            0.302355
0.6                 2.9             58.8701            0.272438
0.6                2.85             54.8244              0.2707
0.6                 2.8             50.5676            0.221117
0.6                2.75             46.5431            0.254912
0.6                 2.7             42.9679             0.20668
0.6                2.65             39.9286            0.233949
0.6                 2.6             36.5679             0.19586
0.6                2.55             33.4029            0.196589
0.6                 2.5             30.3461            0.170666
0.6                2.45             27.9892            0.165417
0.6                 2.4             25.3716            0.157486
0.6                2.35              22.828            0.133776
0.6                 2.3             21.1899            0.129753
0.6                2.25             18.7553            0.122896
0.6                 2.2             16.7484            0.113188
0.6                2.15             15.2548            0.111866
0.6                 2.1             13.6422           0.0984399
0.6                2.05             11.9853            0.103033
0.6                   2              10.539           0.0847325
0.6                1.95             9.42109           0.0793975
0.6                 1.9             8.19299           0.0644634
0.6                1.85             7.14187           0.0543823
0.6                 1.8             6.26721           0.0593137
0.6                1.75             5.38076           0.0539431
0.6                 1.7               4.621           0.0479134
0.6                1.65             3.90771           0.0472415
0.6                 1.6             3.19208           0.0365758
0.6                1.55             2.69428           0.0364883
0.6                 1.5             2.19967           0.0319935
0.6                1.45             1.75182           0.0263321
0.6                 1.4              1.3512           0.0210093
0.6                1.35             1.02376           0.0182363
0.6                 1.3            0.753453           0.0156937
0.6                1.25            0.494712           0.0137346
0.6                 1.2            0.248132           0.0104424
0.6                1.15           0.0724658          0.00781851
0.6                 1.1           -0.057694          0.00781206
0.6                1.05           -0.186075          0.00656031
0.6                   1           -0.274688          0.00500352
0.6                0.95           -0.356634          0.00360875
0.6                 0.9           -0.408557          0.00359444
0.6                0.85           -0.436949          0.00296828
0.6                 0.8           -0.448308          0.00249393
0.6                0.75            -0.43417          0.00275474
0.6                 0.7           -0.405885           0.0025178
0.6                0.65           -0.358775          0.00352218
0.6                 0.6            -0.31435           0.0041416
0.6                0.55           -0.250783          0.00328643
0.6                 0.5            -0.17334          0.00501766
0.6                0.45           -0.104949          0.00531113
0.6                 0.4         -0.00542237          0.00689339
0.6                0.35           0.0458188          0.00808487
0.6                 0.3            0.126054          0.00984614
0.6                0.25            0.181829           0.0095749
0.6                 0.2            0.236242          0.00997047
0.6                0.15            0.272182           0.0122351
0.6                 0.1            0.301602          0.00894969
0.65                 0.1            0.186783          0.00942009
0.65                0.15            0.152238           0.0091865
0.65                 0.2            0.118337           0.0100791
0.65                0.25           0.0810739          0.00888287
0.65                 0.3           0.0293815          0.00873692
0.65                0.35          -0.0327067          0.00704208
0.65                 0.4          -0.0808195          0.00695997
0.65                0.45           -0.151082          0.00542844
0.65                 0.5           -0.210317          0.00537221
0.65                0.55           -0.264693          0.00448391
0.65                 0.6           -0.324207            0.003981
0.65                0.65           -0.373101          0.00290259
0.65                 0.7           -0.408581          0.00326836
0.65                0.75           -0.427544          0.00284242
0.65                 0.8           -0.434103          0.00419929
0.65                0.85           -0.418712          0.00456579
0.65                 0.9           -0.393924          0.00432061
0.65                0.95           -0.337507          0.00633738
0.65                   1           -0.247747           0.0087232
0.65                1.05           -0.153056          0.00795279
0.65                 1.1          -0.0119218           0.0100118
0.65                1.15             0.16464           0.0122097
0.65                 1.2            0.334875           0.0152127
0.65                1.25            0.610393           0.0171989
0.65                 1.3            0.882018           0.0185053
0.65                1.35              1.2144             0.02465
0.65                 1.4             1.55457           0.0300558
0.65                1.45             1.94988           0.0331736
0.65                 1.5             2.37086           0.0341567
